#10,,,,体格,,,特殊情報,,,設定,基本パラメータ,,,,,,,,ステータス,,,,物理攻撃,,,魔法攻撃,,防御力,,,,命中,,,回避,,,クリティカル,,,,攻撃速度,,,属性値,,,,,,,状態異常耐性,,,,,,,,,思考ID(通常）,,,,,,,,,,思考(出現),,思考ID(瀕死),,,,,,,,,,思考(終焉）,,スキルリスト,,,,,,,,,,,,経験値,,ドロップ,ドロップアイテム,,,,,,,,,備考
#ID,名前,PICTID,種別ＩＤ,幅,長さ,スケール,飛行,アンデッド,モーションセット番号,LV,腕力,魔力,体力,器用,敏捷,知性,運,魅力,HP,SP,MP,速度,最小,最大,タイプ,最小,最大,物理－,物理％,魔法－,魔法％,近接,遠隔,魔法,近接,遠隔,魔法,発生,回避,回復力,魔回復力,物理,詠唱,射程,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足,混乱,氷結,気絶,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ＩＤ１,確率,ＩＤ２,確率,ＩＤ３,確率,ＩＤ４,確率,ＩＤ５,確率,ＩＤ６,確率,EXP,JOB,ID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,ID8（スタンプ）,ＩＤ8確率,
#99999999,全角１６文字,99999999,HUMAN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30130500,蘆葦,30760000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10055402|8000,10055406|8000,10055405|8000,10055404|8000,10055403|8000,null,null,,,#お月見植物
30150000,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004901|4000,10003601|2500,10004903|900,10005617|98,10004903|5,10004903|2496,10004903|1,,,
30150001,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004906|4000,10003601|2500,10004907|900,10005618|98,10004907|5,10004907|2496,10004907|1,,,
30150002,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004905|4000,10003601|2500,10004908|900,10005619|98,10004908|5,10004908|2496,10004908|1,,,
30150003,草,30150000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10004902|4000,10003601|2500,10004904|900,10005620|98,10004904|5,10004904|2496,10004904|1,,,
30150004,雜草,30150000,PLANT_MATERIAL_SKILL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7605,0,0,0,0,0,16,null,null,null,null,10019202|30,null,10019202|100,,,#マンドラニンジンレアドロップ
30150005,雜草,30150000,PLANT_MATERIAL_SKILL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005632|2000,10005627|1000,10005629|500,10019202|30,10005631|2350,10019202|100,,,
30150006,巨大的雜草,30150000,PLANT_MATERIAL_SKILL,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7654,0,0,0,0,0,16,null,null,null,null,10019202|30,null,10019202|100,,,#マンドラニンジンレアドロップ
30150007,巨大的雜草,30150000,PLANT_MATERIAL_SKILL,1.5,1.5,1.5,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005625|2000,10005626|1000,10005628|500,10019202|30,10005630|2350,10019202|100,,,
30150008,長靴草,30150008,PLANT_MATERIAL_SKILL,0.5,2,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,20,0,20,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005632|2000,10005627|1000,10005629|500,10019202|30,10005631|2350,10019202|100,,,
30150009,泰迪草藥,30150000,NONE_INFO_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,20,0,20,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10004000|3500,10034400|2500,10004902|1500,10004700|1500,10019601|1000,10019650|25,null,,,
30150010,雜草,30150010,PLANT_MATERIAL_SKILL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,null,10005632|2000,10005627|1000,10005629|500,10019202|30,10005631|2350,10019202|100,,,
30150011,ぐんぐん草,30150010,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,66,16,10009105|4000,10009105|2000,10009105|1000,10009105|500,10009105|30,10009105|2350,10009105|100,,,
30150012,ぐんぐん草,30150010,PLANT_MATERIAL,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Gungun|4000,Gungun|2000,Gungun|1000,Gungun|500,Gungun|30,Gungun|2350,Gungun|100,,,
30200000,百日草,30200000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10003412|4000,10003412|2500,10003412|900,10003412|98,10003412|5,10003412|2496,10003412|1,,,
30210000,花,30210000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10005300|2500,null,10005603|98,10005400|5,10005400|2496,null,,,
30210100,火焰之花,30210100,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,100,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10025205|2500,null,10005604|98,10043201|5,10043201|2496,null,,,
30210200,黑暗之花,30210200,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,100,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10025205|2500,null,10005609|98,10043209|5,10043209|2496,null,,,
30210300,冰靈之花,30210300,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10025205|2500,null,10005605|98,10043203|5,10043203|2496,null,,,
30210700,疾風之花,30210700,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,100,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10025205|2500,null,10005606|98,10043207|5,10043207|2496,null,,,
30210800,大地之花,30210800,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,100,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10025205|2500,null,10005607|98,10043208|5,10043208|2496,null,,,
30211000,光明之花,30211000,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,35,0,35,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,100,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,10004000|2500,null,10005608|98,10043204|5,10043204|2496,null,,,
30220000,泰迪花,30220000,NONE_INFO_MATERIAL,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,1,1,1,1,1,BLOW,1,1,1,20,0,20,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,100,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10035400|3500,10005603|2500,10005300|1500,10000408|1500,10005500|1000,10019650|25,null,,,
30270000,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022101|2500,10022101|1500,TREASURE_BOX1|500,null,10022101|1750,TREASURE_BOX1|750,,,
30270001,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022102|2500,10022102|1500,TREASURE_BOX2|500,null,10022102|1750,TREASURE_BOX2|750,,,
30270002,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022103|2500,10022103|1500,TREASURE_BOX3|500,null,10022103|1750,TREASURE_BOX3|750,,,
30270003,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022104|2500,10022104|1500,TREASURE_BOX4|500,null,10022104|1750,TREASURE_BOX4|750,,,
30270004,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022105|2500,10022105|1500,TREASURE_BOX5|500,null,10022105|1750,TREASURE_BOX5|750,,,
30270006,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022106|2500,10022106|1500,TREASURE_BOX6|500,null,10022106|1750,TREASURE_BOX6|750,,,#ビーの巣穴用宝箱
30270007,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022107|2500,10022107|1500,TREASURE_BOX7|500,null,10022107|1750,TREASURE_BOX7|750,,,#アイアンサウスＤ用宝箱
30270008,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022108|2500,10022108|1500,TREASURE_BOX8|500,null,10022108|1750,TREASURE_BOX8|750,,,#FEダンジョン用
30270013,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022113|2500,10022113|1500,TREASURE_BOX13|500,null,10022113|1750,TREASURE_BOX13|750,,,#モーグ用
30270014,寶物箱,30270000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022114|2500,10022114|1500,TREASURE_BOX14|500,null,10022114|1750,TREASURE_BOX14|750,,,#ITD用
30270015,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022114|2500,10022114|1500,TREASURE_BOX14|500,null,10022114|1750,TREASURE_BOX14|750,,,#
30270016,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022116|2500,10022116|1500,TREASURE_BOX16|500,null,10022116|1750,TREASURE_BOX16|750,,,#マイマイ島用
30270017,寶物箱,30560000,TREASURE_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,30,0,0,0,0,0,6,1,1,1,1,1,BLOW,1,1,10,99,10,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022117|2500,10022117|1500,TREASURE_BOX17|500,null,10022117|1750,TREASURE_BOX17|750,,,#WL用
30280000,集裝箱,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022201|2500,10022201|1500,CONTAINER1|500,null,10022201|1750,CONTAINER1|750,,,
30280001,集裝箱,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022202|2500,10022202|1500,CONTAINER2|500,null,10022202|1750,CONTAINER2|750,,,
30280002,集裝箱,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022203|2500,10022203|1500,CONTAINER3|500,null,10022203|1750,CONTAINER3|750,,,
30280003,集裝箱,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022204|2500,10022204|1500,CONTAINER4|500,null,10022204|1750,CONTAINER4|750,,,#アイアンサウスＤ用コンテナ
30280004,集裝箱,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022205|2500,10022205|1500,CONTAINER5|500,null,10022205|1750,CONTAINER5|750,,,
30280006,集裝箱,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022206|2500,10022206|1500,CONTAINER6|500,null,10022206|1750,CONTAINER6|750,,,
30280007,集裝箱,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022207|2500,10022207|1500,CONTAINER7|500,null,10022207|1750,CONTAINER7|750,,,#マイマイ島用
30280008,コンテナ,30280000,CONTAINER_MATERIAL,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,8,1,1,1,1,1,BLOW,1,1,100,99,100,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10020209|3000,10022208|2500,10022208|1500,CONTAINER8|500,null,10022208|1750,CONTAINER8|750,,,
30290000,木箱,30560000,TIMBER_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,15,0,0,0,0,0,4,1,1,1,1,1,BLOW,1,1,1,99,1,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022401|2500,10022401|1500,TIMBER_BOX1|500,null,10022401|1750,TIMBER_BOX1|750,,,
30290001,木箱,30560000,TIMBER_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,15,0,0,0,0,0,4,1,1,1,1,1,BLOW,1,1,1,99,1,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022402|2500,10022402|1500,TIMBER_BOX2|500,null,10022402|1750,TIMBER_BOX2|750,,,
30290002,木箱,30560000,TIMBER_BOX_MATERIAL,1,1,1,0,0,0,0,0,0,15,0,0,0,0,0,4,1,1,1,1,1,BLOW,1,1,1,99,1,99,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10016200|3000,10022403|2500,10022403|1500,TIMBER_BOX3|500,null,10022403|1750,TIMBER_BOX3|750,,,
